date,center_id,city,donor_count,temp_max,precipitation,day_of_week,is_holiday,month,year,day_of_year,is_weekend,season,donor_lag_7,donor_lag_14,rolling_7day_avg,rolling_14day_avg
2023-09-05,center_jacksonville,Jacksonville,634,30.3,0.0,1,0,9,2023,248,0,3,579.0,695.0,504.57142857142856,545.0714285714286
2023-09-06,center_jacksonville,Jacksonville,687,34.3,0.0,2,0,9,2023,249,0,3,605.0,719.0,512.4285714285714,540.7142857142857
2023-09-07,center_jacksonville,Jacksonville,698,33.8,0.0,3,0,9,2023,250,0,3,644.0,732.0,524.1428571428571,538.4285714285714
2023-09-08,center_jacksonville,Jacksonville,606,32.1,0.7,4,0,9,2023,251,0,3,528.0,523.0,531.8571428571429,536.0
2023-09-09,center_jacksonville,Jacksonville,460,31.5,0.9,5,0,9,2023,252,1,3,473.0,475.0,543.0,541.9285714285714
2023-09-10,center_jacksonville,Jacksonville,400,32.8,1.6,6,0,9,2023,253,1,3,370.0,335.0,541.1428571428571,540.8571428571429
2023-09-11,center_jacksonville,Jacksonville,620,32.5,0.5,0,0,9,2023,254,0,3,333.0,620.0,545.4285714285714,545.5
2023-09-12,center_jacksonville,Jacksonville,715,31.2,0.8,1,0,9,2023,255,0,3,634.0,579.0,586.4285714285714,545.5
2023-09-13,center_jacksonville,Jacksonville,537,31.0,21.1,2,0,9,2023,256,0,3,687.0,605.0,598.0,555.2142857142857
2023-09-14,center_jacksonville,Jacksonville,621,31.0,3.7,3,0,9,2023,257,0,3,698.0,644.0,576.5714285714286,550.3571428571429
2023-09-15,center_jacksonville,Jacksonville,490,29.0,5.6,4,0,9,2023,258,0,3,606.0,528.0,565.5714285714286,548.7142857142857
2023-09-16,center_jacksonville,Jacksonville,446,29.5,0.0,5,0,9,2023,259,1,3,460.0,473.0,549.0,546.0
2023-09-17,center_jacksonville,Jacksonville,342,29.6,16.1,6,0,9,2023,260,1,3,400.0,370.0,547.0,544.0714285714286
2023-09-18,center_jacksonville,Jacksonville,625,29.5,1.1,0,0,9,2023,261,0,3,620.0,333.0,538.7142857142857,542.0714285714286
2023-09-19,center_jacksonville,Jacksonville,633,29.4,0.0,1,0,9,2023,262,0,3,715.0,634.0,539.4285714285714,562.9285714285714
2023-09-20,center_jacksonville,Jacksonville,734,29.6,0.2,2,0,9,2023,263,0,3,537.0,687.0,527.7142857142857,562.8571428571429
2023-09-21,center_jacksonville,Jacksonville,592,28.0,6.2,3,0,9,2023,264,0,3,621.0,698.0,555.8571428571429,566.2142857142857
2023-09-22,center_jacksonville,Jacksonville,610,28.8,1.1,4,0,9,2023,265,0,3,490.0,606.0,551.7142857142857,558.6428571428571
2023-09-23,center_jacksonville,Jacksonville,489,29.9,0.0,5,0,9,2023,266,1,3,446.0,460.0,568.8571428571429,558.9285714285714
2023-09-24,center_jacksonville,Jacksonville,328,31.2,0.0,6,0,9,2023,267,1,3,342.0,400.0,575.0,561.0
2023-09-25,center_jacksonville,Jacksonville,645,31.5,2.2,0,0,9,2023,268,0,3,625.0,620.0,573.0,555.8571428571429
2023-09-26,center_jacksonville,Jacksonville,561,29.6,24.1,1,0,9,2023,269,0,3,633.0,715.0,575.8571428571429,557.6428571428571
2023-09-27,center_jacksonville,Jacksonville,653,28.1,4.6,2,0,9,2023,270,0,3,734.0,537.0,565.5714285714286,546.6428571428571
2023-09-28,center_jacksonville,Jacksonville,634,24.5,8.9,3,0,9,2023,271,0,3,592.0,621.0,554.0,554.9285714285714
2023-09-29,center_jacksonville,Jacksonville,596,26.4,3.9,4,0,9,2023,272,0,3,610.0,490.0,560.0,555.8571428571429
2023-09-30,center_jacksonville,Jacksonville,478,27.2,0.0,5,0,9,2023,273,1,3,489.0,446.0,558.0,563.4285714285714
2023-10-01,center_jacksonville,Jacksonville,332,26.5,0.2,6,0,10,2023,274,1,3,328.0,342.0,556.4285714285714,565.7142857142857
2023-10-02,center_jacksonville,Jacksonville,611,27.7,0.2,0,0,10,2023,275,0,3,645.0,625.0,557.0,565.0
2023-10-03,center_jacksonville,Jacksonville,678,27.7,0.4,1,0,10,2023,276,0,3,561.0,633.0,552.1428571428571,564.0
2023-10-04,center_jacksonville,Jacksonville,692,28.2,0.5,2,0,10,2023,277,0,3,653.0,734.0,568.8571428571429,567.2142857142857
2023-10-05,center_jacksonville,Jacksonville,614,28.4,0.5,3,0,10,2023,278,0,3,634.0,592.0,574.4285714285714,564.2142857142857
2023-10-06,center_jacksonville,Jacksonville,632,28.5,0.0,4,0,10,2023,279,0,3,596.0,610.0,571.5714285714286,565.7857142857143
2023-10-07,center_jacksonville,Jacksonville,471,29.3,0.2,5,0,10,2023,280,1,3,478.0,489.0,576.7142857142857,567.3571428571429
2023-10-08,center_jacksonville,Jacksonville,375,23.8,0.0,6,0,10,2023,281,1,3,332.0,328.0,575.7142857142857,566.0714285714286
2023-10-09,center_jacksonville,Jacksonville,327,24.0,0.0,0,1,10,2023,282,0,3,611.0,645.0,581.8571428571429,569.4285714285714
2023-10-10,center_jacksonville,Jacksonville,770,26.4,0.0,1,0,10,2023,283,0,3,678.0,561.0,541.2857142857143,546.7142857142857
2023-10-11,center_jacksonville,Jacksonville,763,25.1,1.5,2,0,10,2023,284,0,3,692.0,653.0,554.4285714285714,561.6428571428571
2023-10-12,center_jacksonville,Jacksonville,544,26.3,37.4,3,0,10,2023,285,0,3,614.0,634.0,564.5714285714286,569.5
2023-10-13,center_jacksonville,Jacksonville,535,28.7,1.3,4,0,10,2023,286,0,3,632.0,596.0,554.5714285714286,563.0714285714286
2023-10-14,center_jacksonville,Jacksonville,436,27.3,0.2,5,0,10,2023,287,1,3,471.0,478.0,540.7142857142857,558.7142857142857
2023-10-15,center_jacksonville,Jacksonville,388,22.6,0.0,6,0,10,2023,288,1,3,375.0,332.0,535.7142857142857,555.7142857142857
2023-10-16,center_jacksonville,Jacksonville,666,19.1,0.0,0,0,10,2023,289,0,3,327.0,611.0,537.5714285714286,559.7142857142857
2023-10-17,center_jacksonville,Jacksonville,734,20.5,0.0,1,0,10,2023,290,0,3,770.0,678.0,586.0,563.6428571428571
2023-10-18,center_jacksonville,Jacksonville,763,21.9,0.0,2,0,10,2023,291,0,3,763.0,692.0,580.8571428571429,567.6428571428571
2023-10-19,center_jacksonville,Jacksonville,705,23.8,0.0,3,0,10,2023,292,0,3,544.0,614.0,580.8571428571429,572.7142857142857
2023-10-20,center_jacksonville,Jacksonville,634,25.9,0.0,4,0,10,2023,293,0,3,535.0,632.0,603.8571428571429,579.2142857142857
2023-10-21,center_jacksonville,Jacksonville,422,24.8,0.0,5,0,10,2023,294,1,3,436.0,471.0,618.0,579.3571428571429
2023-10-22,center_jacksonville,Jacksonville,347,28.5,0.0,6,0,10,2023,295,1,3,388.0,375.0,616.0,575.8571428571429
2023-10-23,center_jacksonville,Jacksonville,703,25.6,0.0,0,0,10,2023,296,0,3,666.0,327.0,610.1428571428571,573.8571428571429
2023-10-24,center_jacksonville,Jacksonville,743,25.6,0.3,1,0,10,2023,297,0,3,734.0,770.0,615.4285714285714,600.7142857142857
2023-10-25,center_jacksonville,Jacksonville,682,26.2,0.2,2,0,10,2023,298,0,3,763.0,763.0,616.7142857142857,598.7857142857143
2023-10-26,center_jacksonville,Jacksonville,630,25.6,0.1,3,0,10,2023,299,0,3,705.0,544.0,605.1428571428571,593.0
2023-10-27,center_jacksonville,Jacksonville,551,26.9,0.0,4,0,10,2023,300,0,3,634.0,535.0,594.4285714285714,599.1428571428571
2023-10-28,center_jacksonville,Jacksonville,432,26.8,0.0,5,0,10,2023,301,1,3,422.0,436.0,582.5714285714286,600.2857142857143
2023-10-29,center_jacksonville,Jacksonville,350,26.9,0.0,6,0,10,2023,302,1,3,347.0,388.0,584.0,600.0
2023-10-30,center_jacksonville,Jacksonville,659,27.1,0.0,0,0,10,2023,303,0,3,703.0,666.0,584.4285714285714,597.2857142857143
2023-10-31,center_jacksonville,Jacksonville,734,28.0,0.0,1,0,10,2023,304,0,3,743.0,734.0,578.1428571428571,596.7857142857143
2023-11-01,center_jacksonville,Jacksonville,640,22.0,0.0,2,0,11,2023,305,0,3,682.0,763.0,576.8571428571429,596.7857142857143
2023-11-02,center_jacksonville,Jacksonville,637,21.6,0.0,3,0,11,2023,306,0,3,630.0,705.0,570.8571428571429,588.0
2023-11-03,center_jacksonville,Jacksonville,553,20.7,2.6,4,0,11,2023,307,0,3,551.0,634.0,571.8571428571429,583.1428571428571
2023-11-04,center_jacksonville,Jacksonville,429,21.5,0.2,5,0,11,2023,308,1,3,432.0,422.0,572.1428571428571,577.3571428571429
2023-11-05,center_jacksonville,Jacksonville,346,24.1,0.0,6,0,11,2023,309,1,3,350.0,347.0,571.7142857142857,577.8571428571429
2023-11-06,center_jacksonville,Jacksonville,635,24.1,0.0,0,0,11,2023,310,0,3,659.0,703.0,571.1428571428571,577.7857142857143
2023-11-07,center_jacksonville,Jacksonville,675,25.6,0.0,1,0,11,2023,311,0,3,734.0,743.0,567.7142857142857,572.9285714285714
2023-11-08,center_jacksonville,Jacksonville,732,25.6,0.0,2,0,11,2023,312,0,3,640.0,682.0,559.2857142857143,568.0714285714286
2023-11-09,center_jacksonville,Jacksonville,641,26.2,0.0,3,0,11,2023,313,0,3,637.0,630.0,572.4285714285714,571.6428571428571
2023-11-10,center_jacksonville,Jacksonville,307,28.2,0.1,4,1,11,2023,314,0,3,553.0,551.0,573.0,572.4285714285714
2023-11-11,center_jacksonville,Jacksonville,247,24.4,2.3,5,1,11,2023,315,1,3,429.0,432.0,537.8571428571429,555.0
2023-11-12,center_jacksonville,Jacksonville,370,19.6,0.0,6,0,11,2023,316,1,3,346.0,350.0,511.85714285714283,541.7857142857143
2023-11-13,center_jacksonville,Jacksonville,646,18.6,0.0,0,0,11,2023,317,0,3,635.0,659.0,515.2857142857143,543.2142857142857
2023-11-14,center_jacksonville,Jacksonville,726,22.1,1.3,1,0,11,2023,318,0,3,675.0,734.0,516.8571428571429,542.2857142857143
2023-11-15,center_jacksonville,Jacksonville,633,22.3,2.3,2,0,11,2023,319,0,3,732.0,640.0,524.1428571428571,541.7142857142857
2023-11-16,center_jacksonville,Jacksonville,582,21.0,16.1,3,0,11,2023,320,0,3,641.0,637.0,510.0,541.2142857142857
2023-11-17,center_jacksonville,Jacksonville,515,22.7,6.3,4,0,11,2023,321,0,3,307.0,553.0,501.57142857142856,537.2857142857143
2023-11-18,center_jacksonville,Jacksonville,423,24.0,0.3,5,0,11,2023,322,1,3,247.0,429.0,531.2857142857143,534.5714285714286
2023-11-19,center_jacksonville,Jacksonville,392,23.4,0.0,6,0,11,2023,323,1,3,370.0,346.0,556.4285714285714,534.1428571428571
2023-11-20,center_jacksonville,Jacksonville,693,23.6,0.3,0,0,11,2023,324,0,3,646.0,635.0,559.5714285714286,537.4285714285714
2023-11-21,center_jacksonville,Jacksonville,697,25.5,0.3,1,0,11,2023,325,0,3,726.0,675.0,566.2857142857143,541.5714285714286
2023-11-22,center_jacksonville,Jacksonville,749,24.1,1.0,2,0,11,2023,326,0,3,633.0,732.0,562.1428571428571,543.1428571428571
2023-11-23,center_jacksonville,Jacksonville,346,17.3,0.0,3,1,11,2023,327,0,3,582.0,641.0,578.7142857142857,544.3571428571429
2023-11-24,center_jacksonville,Jacksonville,525,16.6,5.4,4,0,11,2023,328,0,3,515.0,307.0,545.0,523.2857142857143
2023-11-25,center_jacksonville,Jacksonville,488,19.6,0.0,5,0,11,2023,329,1,3,423.0,247.0,546.4285714285714,538.8571428571429
2023-11-26,center_jacksonville,Jacksonville,261,19.6,20.1,6,0,11,2023,330,1,3,392.0,370.0,555.7142857142857,556.0714285714286
2023-11-27,center_jacksonville,Jacksonville,625,17.6,6.7,0,0,11,2023,331,0,3,693.0,646.0,537.0,548.2857142857143
2023-11-28,center_jacksonville,Jacksonville,755,13.9,0.0,1,0,11,2023,332,0,3,697.0,726.0,527.2857142857143,546.7857142857143
2023-11-29,center_jacksonville,Jacksonville,694,13.5,0.0,2,0,11,2023,333,0,3,749.0,633.0,535.5714285714286,548.8571428571429
2023-11-30,center_jacksonville,Jacksonville,647,18.6,0.0,3,0,11,2023,334,0,3,346.0,582.0,527.7142857142857,553.2142857142857
2023-12-01,center_jacksonville,Jacksonville,571,25.7,0.0,4,0,12,2023,335,0,0,525.0,515.0,570.7142857142857,557.8571428571429
2023-12-02,center_jacksonville,Jacksonville,400,22.8,6.7,5,0,12,2023,336,1,0,488.0,423.0,577.2857142857143,561.8571428571429
2023-12-03,center_jacksonville,Jacksonville,328,24.4,3.4,6,0,12,2023,337,1,0,261.0,392.0,564.7142857142857,560.2142857142857
2023-12-04,center_jacksonville,Jacksonville,637,23.1,0.1,0,0,12,2023,338,0,0,625.0,693.0,574.2857142857143,555.6428571428571
2023-12-05,center_jacksonville,Jacksonville,635,18.8,0.0,1,0,12,2023,339,0,0,755.0,697.0,576.0,551.6428571428571
2023-12-06,center_jacksonville,Jacksonville,747,15.1,0.0,2,0,12,2023,340,0,0,694.0,749.0,558.8571428571429,547.2142857142857
2023-12-07,center_jacksonville,Jacksonville,644,16.2,0.0,3,0,12,2023,341,0,0,647.0,346.0,566.4285714285714,547.0714285714286
2023-12-08,center_jacksonville,Jacksonville,617,21.3,0.0,4,0,12,2023,342,0,0,571.0,525.0,566.0,568.3571428571429
2023-12-09,center_jacksonville,Jacksonville,437,25.0,0.1,5,0,12,2023,343,1,0,400.0,488.0,572.5714285714286,574.9285714285714
2023-12-10,center_jacksonville,Jacksonville,337,24.3,1.2,6,0,12,2023,344,1,0,328.0,261.0,577.8571428571429,571.2857142857143
2023-12-11,center_jacksonville,Jacksonville,612,20.4,4.6,0,0,12,2023,345,0,0,637.0,625.0,579.1428571428571,576.7142857142857
2023-12-12,center_jacksonville,Jacksonville,717,16.1,0.0,1,0,12,2023,346,0,0,635.0,755.0,575.5714285714286,575.7857142857143
2023-12-13,center_jacksonville,Jacksonville,770,16.0,0.0,2,0,12,2023,347,0,0,747.0,694.0,587.2857142857143,573.0714285714286
2023-12-14,center_jacksonville,Jacksonville,713,19.2,0.2,3,0,12,2023,348,0,0,644.0,647.0,590.5714285714286,578.5
2023-12-15,center_jacksonville,Jacksonville,627,19.4,1.4,4,0,12,2023,349,0,0,617.0,571.0,600.4285714285714,583.2142857142857
2023-12-16,center_jacksonville,Jacksonville,414,21.0,3.6,5,0,12,2023,350,1,0,437.0,400.0,601.8571428571429,587.2142857142857
2023-12-17,center_jacksonville,Jacksonville,299,20.9,58.6,6,0,12,2023,351,1,0,337.0,328.0,598.5714285714286,588.2142857142857
2023-12-18,center_jacksonville,Jacksonville,688,16.1,0.0,0,0,12,2023,352,0,0,612.0,637.0,593.1428571428571,586.1428571428571
2023-12-19,center_jacksonville,Jacksonville,680,12.1,0.0,1,0,12,2023,353,0,0,717.0,635.0,604.0,589.7857142857143
2023-12-20,center_jacksonville,Jacksonville,704,14.6,0.0,2,0,12,2023,354,0,0,770.0,747.0,598.7142857142857,593.0
2023-12-21,center_jacksonville,Jacksonville,635,16.6,0.0,3,0,12,2023,355,0,0,713.0,644.0,589.2857142857143,589.9285714285714
2023-12-22,center_jacksonville,Jacksonville,626,19.8,0.0,4,0,12,2023,356,0,0,627.0,617.0,578.1428571428571,589.2857142857143
2023-12-23,center_jacksonville,Jacksonville,463,20.8,0.0,5,0,12,2023,357,1,0,414.0,437.0,578.0,589.9285714285714
2023-12-24,center_jacksonville,Jacksonville,382,21.8,0.2,6,0,12,2023,358,1,0,299.0,337.0,585.0,591.7857142857143
2023-12-25,center_jacksonville,Jacksonville,294,20.1,6.1,0,1,12,2023,359,0,0,688.0,612.0,596.8571428571429,595.0
2023-12-26,center_jacksonville,Jacksonville,706,22.5,4.1,1,0,12,2023,360,0,0,680.0,717.0,540.5714285714286,572.2857142857143
2023-12-27,center_jacksonville,Jacksonville,689,19.0,0.0,2,0,12,2023,361,0,0,704.0,770.0,544.2857142857143,571.5
2023-12-28,center_jacksonville,Jacksonville,643,16.8,0.0,3,0,12,2023,362,0,0,635.0,713.0,542.1428571428571,565.7142857142857
2023-12-29,center_jacksonville,Jacksonville,584,13.2,0.0,4,0,12,2023,363,0,0,626.0,627.0,543.2857142857143,560.7142857142857
2023-12-30,center_jacksonville,Jacksonville,470,13.2,0.0,5,0,12,2023,364,1,0,463.0,414.0,537.2857142857143,557.6428571428571
2023-12-31,center_jacksonville,Jacksonville,396,14.4,0.0,6,0,12,2023,365,1,0,382.0,299.0,538.2857142857143,561.6428571428571
2020-01-15,center_la,Los Angeles,2525,14.9,0.0,2,0,1,2020,15,0,0,2712.0,1471.0,2257.1428571428573,2261.6428571428573
2020-01-16,center_la,Los Angeles,2434,13.4,0.3,3,0,1,2020,16,0,0,2715.0,2823.0,2230.4285714285716,2336.9285714285716
2020-01-17,center_la,Los Angeles,2205,15.1,11.2,4,0,1,2020,17,0,0,2030.0,2444.0,2190.285714285714,2309.1428571428573
2020-01-18,center_la,Los Angeles,1849,18.0,0.0,5,0,1,2020,18,1,0,1756.0,1886.0,2215.285714285714,2292.0714285714284
2020-01-19,center_la,Los Angeles,1418,19.6,0.0,6,0,1,2020,19,1,0,1299.0,1524.0,2228.5714285714284,2289.4285714285716
2020-01-20,center_la,Los Angeles,1314,16.3,0.0,0,1,1,2020,20,0,0,2739.0,2846.0,2245.5714285714284,2281.8571428571427
2020-01-21,center_la,Los Angeles,2703,14.5,2.1,1,0,1,2020,21,0,0,2549.0,2869.0,2042.0,2172.4285714285716
2020-01-22,center_la,Los Angeles,2527,14.8,0.0,2,0,1,2020,22,0,0,2525.0,2712.0,2064.0,2160.5714285714284
2020-01-23,center_la,Los Angeles,2745,18.3,0.0,3,0,1,2020,23,0,0,2434.0,2715.0,2064.285714285714,2147.3571428571427
2020-01-24,center_la,Los Angeles,2160,18.5,0.0,4,0,1,2020,24,0,0,2205.0,2030.0,2108.714285714286,2149.5
2020-01-25,center_la,Los Angeles,1636,17.2,0.0,5,0,1,2020,25,1,0,1849.0,1756.0,2102.285714285714,2158.785714285714
2020-01-26,center_la,Los Angeles,1396,15.4,0.0,6,0,1,2020,26,1,0,1418.0,1299.0,2071.8571428571427,2150.214285714286
2020-01-27,center_la,Los Angeles,2543,22.6,0.0,0,0,1,2020,27,0,0,1314.0,2739.0,2068.714285714286,2157.1428571428573
2020-01-28,center_la,Los Angeles,2860,21.5,0.0,1,0,1,2020,28,0,0,2703.0,2549.0,2244.285714285714,2143.1428571428573
2020-01-29,center_la,Los Angeles,2937,22.4,0.0,2,0,1,2020,29,0,0,2527.0,2525.0,2266.714285714286,2165.3571428571427
2020-01-30,center_la,Los Angeles,2342,21.9,0.0,3,0,1,2020,30,0,0,2745.0,2434.0,2325.285714285714,2194.785714285714
2020-01-31,center_la,Los Angeles,2081,23.5,0.0,4,0,1,2020,31,0,0,2160.0,2205.0,2267.714285714286,2188.214285714286
2020-02-01,center_la,Los Angeles,1815,23.1,0.0,5,0,2,2020,32,1,0,1636.0,1849.0,2256.4285714285716,2179.3571428571427
2020-02-02,center_la,Los Angeles,1551,19.7,0.0,6,0,2,2020,33,1,0,1396.0,1418.0,2282.0,2176.9285714285716
2020-02-03,center_la,Los Angeles,2646,15.1,0.1,0,0,2,2020,34,0,0,2543.0,1314.0,2304.1428571428573,2186.4285714285716
2020-02-04,center_la,Los Angeles,2494,14.1,0.0,1,0,2,2020,35,0,0,2860.0,2703.0,2318.8571428571427,2281.5714285714284
2020-02-05,center_la,Los Angeles,2538,14.4,0.0,2,0,2,2020,36,0,0,2937.0,2527.0,2266.5714285714284,2266.6428571428573
2020-02-06,center_la,Los Angeles,2622,15.8,0.0,3,0,2,2020,37,0,0,2342.0,2745.0,2209.5714285714284,2267.4285714285716
2020-02-07,center_la,Los Angeles,2097,16.6,0.0,4,0,2,2020,38,0,0,2081.0,2160.0,2249.5714285714284,2258.6428571428573
2020-02-08,center_la,Los Angeles,1887,16.2,0.0,5,0,2,2020,39,1,0,1815.0,1636.0,2251.8571428571427,2254.1428571428573
2020-02-09,center_la,Los Angeles,1378,14.3,2.9,6,0,2,2020,40,1,0,1551.0,1396.0,2262.1428571428573,2272.0714285714284
2020-02-10,center_la,Los Angeles,2412,19.4,1.0,0,0,2,2020,41,0,0,2646.0,2543.0,2237.4285714285716,2270.785714285714
2020-02-11,center_la,Los Angeles,2817,21.8,0.0,1,0,2,2020,42,0,0,2494.0,2860.0,2204.0,2261.4285714285716
2020-02-12,center_la,Los Angeles,2492,17.1,0.0,2,0,2,2020,43,0,0,2538.0,2937.0,2250.1428571428573,2258.3571428571427
2020-02-13,center_la,Los Angeles,2379,16.0,0.0,3,0,2,2020,44,0,0,2622.0,2342.0,2243.5714285714284,2226.5714285714284
2020-02-14,center_la,Los Angeles,2106,16.9,0.0,4,0,2,2020,45,0,0,2097.0,2081.0,2208.8571428571427,2229.214285714286
2020-02-15,center_la,Los Angeles,1624,16.5,0.0,5,0,2,2020,46,1,0,1887.0,1815.0,2210.1428571428573,2231.0
2020-02-16,center_la,Los Angeles,1349,17.0,0.0,6,0,2,2020,47,1,0,1378.0,1551.0,2172.5714285714284,2217.3571428571427
2020-02-17,center_la,Los Angeles,1320,18.5,0.0,0,1,2,2020,48,0,0,2412.0,2646.0,2168.4285714285716,2202.9285714285716
2020-02-18,center_la,Los Angeles,2747,17.9,0.0,1,0,2,2020,49,0,0,2817.0,2494.0,2012.4285714285713,2108.214285714286
2020-02-19,center_la,Los Angeles,2871,16.8,0.0,2,0,2,2020,50,0,0,2492.0,2538.0,2002.4285714285713,2126.285714285714
2020-02-20,center_la,Los Angeles,2349,22.0,0.0,3,0,2,2020,51,0,0,2379.0,2622.0,2056.5714285714284,2150.0714285714284
2020-02-21,center_la,Los Angeles,2211,21.1,0.0,4,0,2,2020,52,0,0,2106.0,2097.0,2052.285714285714,2130.5714285714284
2020-02-22,center_la,Los Angeles,1515,18.2,5.9,5,0,2,2020,53,1,0,1624.0,1887.0,2067.285714285714,2138.714285714286
2020-02-23,center_la,Los Angeles,1466,16.5,0.0,6,0,2,2020,54,1,0,1349.0,1378.0,2051.714285714286,2112.1428571428573
2020-02-24,center_la,Los Angeles,2438,16.1,0.0,0,0,2,2020,55,0,0,1320.0,2412.0,2068.4285714285716,2118.4285714285716
2020-02-25,center_la,Los Angeles,2817,23.5,0.0,1,0,2,2020,56,0,0,2747.0,2817.0,2228.1428571428573,2120.285714285714
2020-02-26,center_la,Los Angeles,2848,24.0,0.0,2,0,2,2020,57,0,0,2871.0,2492.0,2238.1428571428573,2120.285714285714
2020-02-27,center_la,Los Angeles,2432,26.2,0.0,3,0,2,2020,58,0,0,2349.0,2379.0,2234.8571428571427,2145.714285714286
2020-02-28,center_la,Los Angeles,2223,27.3,0.0,4,0,2,2020,59,0,0,2211.0,2106.0,2246.714285714286,2149.5
2020-02-29,center_la,Los Angeles,1874,21.2,0.0,5,0,2,2020,60,1,0,1515.0,1624.0,2248.4285714285716,2157.8571428571427
2020-03-01,center_la,Los Angeles,1504,15.7,0.1,6,0,3,2020,61,1,1,1466.0,1349.0,2299.714285714286,2175.714285714286
2020-03-02,center_la,Los Angeles,2529,21.3,2.0,0,0,3,2020,62,0,1,2438.0,1320.0,2305.1428571428573,2186.785714285714
2020-03-03,center_la,Los Angeles,2775,26.8,0.0,1,0,3,2020,63,0,1,2817.0,2747.0,2318.1428571428573,2273.1428571428573
2020-03-04,center_la,Los Angeles,2795,19.9,0.0,2,0,3,2020,64,0,1,2848.0,2871.0,2312.1428571428573,2275.1428571428573
2020-03-05,center_la,Los Angeles,2667,17.6,0.0,3,0,3,2020,65,0,1,2432.0,2349.0,2304.5714285714284,2269.714285714286
2020-03-06,center_la,Los Angeles,2120,18.6,0.0,4,0,3,2020,66,0,1,2223.0,2211.0,2338.1428571428573,2292.4285714285716
2020-03-07,center_la,Los Angeles,1760,15.2,1.4,5,0,3,2020,67,1,1,1874.0,1515.0,2323.4285714285716,2285.9285714285716
2020-03-08,center_la,Los Angeles,1350,15.9,0.3,6,0,3,2020,68,1,1,1504.0,1466.0,2307.1428571428573,2303.4285714285716
2020-03-09,center_la,Los Angeles,2633,20.8,0.0,0,0,3,2020,69,0,1,2529.0,2438.0,2285.1428571428573,2295.1428571428573
2020-03-10,center_la,Los Angeles,2425,20.5,15.6,1,0,3,2020,70,0,1,2775.0,2817.0,2300.0,2309.0714285714284
2020-03-11,center_la,Los Angeles,2363,17.6,9.6,2,0,3,2020,71,0,1,2795.0,2848.0,2250.0,2281.0714285714284
2020-03-12,center_la,Los Angeles,2366,17.9,6.0,3,0,3,2020,72,0,1,2667.0,2432.0,2188.285714285714,2246.4285714285716
2020-03-13,center_la,Los Angeles,1607,14.7,30.1,4,0,3,2020,73,0,1,2120.0,2223.0,2145.285714285714,2241.714285714286
2020-03-14,center_la,Los Angeles,1937,14.4,4.4,5,0,3,2020,74,1,1,1760.0,1874.0,2072.0,2197.714285714286
2020-03-15,center_la,Los Angeles,1432,14.9,1.9,6,0,3,2020,75,1,1,1350.0,1504.0,2097.285714285714,2202.214285714286
2020-03-16,center_la,Los Angeles,2789,14.9,3.6,0,0,3,2020,76,0,1,2633.0,2529.0,2109.0,2197.0714285714284
2020-03-17,center_la,Los Angeles,2527,12.6,7.9,1,0,3,2020,77,0,1,2425.0,2775.0,2131.285714285714,2215.6428571428573
2020-03-18,center_la,Los Angeles,2739,15.4,0.1,2,0,3,2020,78,0,1,2363.0,2795.0,2145.8571428571427,2197.9285714285716
2020-03-19,center_la,Los Angeles,2591,14.9,0.3,3,0,3,2020,79,0,1,2366.0,2667.0,2199.5714285714284,2193.9285714285716
2020-03-20,center_la,Los Angeles,2109,14.9,2.1,4,0,3,2020,80,0,1,1607.0,2120.0,2231.714285714286,2188.5
2020-03-21,center_la,Los Angeles,1944,15.4,1.3,5,0,3,2020,81,1,1,1937.0,1760.0,2303.4285714285716,2187.714285714286
2020-03-22,center_la,Los Angeles,1373,17.8,0.1,6,0,3,2020,82,1,1,1432.0,1350.0,2304.4285714285716,2200.8571428571427
2020-03-23,center_la,Los Angeles,1903,15.2,31.4,0,0,3,2020,83,0,1,2789.0,2633.0,2296.0,2202.5
2020-03-24,center_la,Los Angeles,2718,15.9,0.9,1,0,3,2020,84,0,1,2527.0,2425.0,2169.4285714285716,2150.3571428571427
2020-03-25,center_la,Los Angeles,2777,14.6,0.5,2,0,3,2020,85,0,1,2739.0,2363.0,2196.714285714286,2171.285714285714
2020-03-26,center_la,Los Angeles,2819,14.1,0.0,3,0,3,2020,86,0,1,2591.0,2366.0,2202.1428571428573,2200.8571428571427
2020-03-27,center_la,Los Angeles,2239,15.1,0.2,4,0,3,2020,87,0,1,2109.0,1607.0,2234.714285714286,2233.214285714286
2020-03-28,center_la,Los Angeles,1761,15.9,0.0,5,0,3,2020,88,1,1,1944.0,1937.0,2253.285714285714,2278.3571428571427
2020-03-29,center_la,Los Angeles,1387,15.9,0.0,6,0,3,2020,89,1,1,1373.0,1432.0,2227.1428571428573,2265.785714285714
2020-03-30,center_la,Los Angeles,2769,17.8,0.0,0,0,3,2020,90,0,1,1903.0,2789.0,2229.1428571428573,2262.5714285714284
2020-03-31,center_la,Los Angeles,2823,19.5,0.0,1,0,3,2020,91,0,1,2718.0,2527.0,2352.8571428571427,2261.1428571428573
2020-04-01,center_la,Los Angeles,2653,19.1,0.0,2,0,4,2020,92,0,1,2777.0,2739.0,2367.8571428571427,2282.285714285714
2020-04-02,center_la,Los Angeles,2661,19.1,0.2,3,0,4,2020,93,0,1,2819.0,2591.0,2350.1428571428573,2276.1428571428573
2020-04-03,center_la,Los Angeles,2235,17.5,0.0,4,0,4,2020,94,0,1,2239.0,2109.0,2327.5714285714284,2281.1428571428573
