date,center_id,city,donor_count,temp_max,precipitation,day_of_week,is_holiday
2023-03-12,center_la,Los Angeles,94,18.0,0.9,6,0
2023-03-13,center_la,Los Angeles,152,19.4,0.0,0,0
2023-03-14,center_la,Los Angeles,144,16.5,8.3,1,0
2023-03-15,center_la,Los Angeles,134,16.5,62.8,2,0
2023-03-16,center_la,Los Angeles,155,17.0,1.4,3,0
2023-03-17,center_la,Los Angeles,126,19.4,0.0,4,0
2023-03-18,center_la,Los Angeles,109,23.4,0.0,5,0
2023-03-19,center_la,Los Angeles,86,20.2,1.6,6,0
2023-03-20,center_la,Los Angeles,149,15.2,3.7,0,0
2023-03-21,center_la,Los Angeles,136,15.3,29.1,1,0
2023-03-22,center_la,Los Angeles,137,13.6,22.2,2,0
2023-03-23,center_la,Los Angeles,151,15.2,9.4,3,0
2023-03-24,center_la,Los Angeles,128,17.6,0.1,4,0
2023-03-25,center_la,Los Angeles,100,17.6,0.0,5,0
2023-03-26,center_la,Los Angeles,81,18.5,0.0,6,0
2023-03-27,center_la,Los Angeles,162,20.5,0.0,0,0
2023-03-28,center_la,Los Angeles,180,20.9,0.0,1,0
2023-03-29,center_la,Los Angeles,143,17.0,20.0,2,0
2023-03-30,center_la,Los Angeles,164,13.8,4.8,3,0
2023-03-31,center_la,Los Angeles,124,16.8,0.1,4,0
2023-04-01,center_la,Los Angeles,98,19.8,0.0,5,0
2023-04-02,center_la,Los Angeles,91,18.1,0.0,6,0
2023-04-03,center_la,Los Angeles,176,16.2,0.2,0,0
2023-04-04,center_la,Los Angeles,160,16.1,0.0,1,0
2023-04-05,center_la,Los Angeles,167,19.3,0.0,2,0
2023-04-06,center_la,Los Angeles,162,21.8,0.0,3,0
2023-04-07,center_la,Los Angeles,147,20.6,0.0,4,0
2023-04-08,center_la,Los Angeles,109,20.4,0.0,5,0
2023-04-09,center_la,Los Angeles,81,23.0,0.0,6,0
2023-04-10,center_la,Los Angeles,145,24.0,0.0,0,0
2023-04-11,center_la,Los Angeles,155,21.2,0.0,1,0
2023-04-12,center_la,Los Angeles,181,21.3,0.0,2,0
2023-04-13,center_la,Los Angeles,154,16.8,1.2,3,0
2023-04-14,center_la,Los Angeles,130,17.8,2.6,4,0
2023-04-15,center_la,Los Angeles,102,21.4,0.0,5,0
2023-04-16,center_la,Los Angeles,95,21.0,0.0,6,0
2023-04-17,center_la,Los Angeles,153,20.8,0.0,0,0
2023-04-18,center_la,Los Angeles,170,20.0,0.3,1,0
2023-04-19,center_la,Los Angeles,159,23.3,0.0,2,0
2023-04-20,center_la,Los Angeles,168,27.1,0.0,3,0
2023-04-21,center_la,Los Angeles,126,32.2,0.0,4,0
2023-04-22,center_la,Los Angeles,103,30.7,0.0,5,0
2023-04-23,center_la,Los Angeles,93,26.1,0.0,6,0
2023-04-24,center_la,Los Angeles,164,22.8,0.0,0,0
2023-04-25,center_la,Los Angeles,175,23.5,0.0,1,0
2023-04-26,center_la,Los Angeles,171,26.0,0.0,2,0
2023-04-27,center_la,Los Angeles,158,23.8,0.0,3,0
2023-04-28,center_la,Los Angeles,134,24.2,0.0,4,0
2023-04-29,center_la,Los Angeles,112,24.6,0.0,5,0
2023-04-30,center_la,Los Angeles,84,22.4,0.0,6,0
2023-05-01,center_la,Los Angeles,148,19.5,0.4,0,0
2023-05-02,center_la,Los Angeles,183,17.5,1.0,1,0
2023-05-03,center_la,Los Angeles,168,19.3,0.3,2,0
2023-05-04,center_la,Los Angeles,155,17.0,12.2,3,0
2023-05-05,center_la,Los Angeles,142,18.6,4.4,4,0
2023-05-06,center_la,Los Angeles,108,19.4,0.0,5,0
2023-05-07,center_la,Los Angeles,87,22.0,0.0,6,0
2023-05-08,center_la,Los Angeles,146,22.5,0.0,0,0
2023-05-09,center_la,Los Angeles,181,22.7,0.4,1,0
2023-05-10,center_la,Los Angeles,153,22.8,0.2,2,0
2023-05-11,center_la,Los Angeles,163,22.0,0.0,3,0
2023-05-12,center_la,Los Angeles,136,24.9,0.0,4,0
2023-05-13,center_la,Los Angeles,114,27.2,0.0,5,0
2023-05-14,center_la,Los Angeles,82,28.4,0.0,6,0
2023-05-15,center_la,Los Angeles,148,24.6,0.0,0,0
2023-05-16,center_la,Los Angeles,159,23.2,0.0,1,0
2023-05-17,center_la,Los Angeles,155,24.5,0.0,2,0
2023-05-18,center_la,Los Angeles,174,24.9,0.0,3,0
2023-05-19,center_la,Los Angeles,141,24.0,0.2,4,0
2023-05-20,center_la,Los Angeles,113,24.8,0.0,5,0
2023-05-21,center_la,Los Angeles,80,26.1,0.0,6,0
2023-05-22,center_la,Los Angeles,155,25.2,0.0,0,0
2023-05-23,center_la,Los Angeles,171,22.1,0.1,1,0
2023-05-24,center_la,Los Angeles,163,21.9,0.3,2,0
2023-05-25,center_la,Los Angeles,149,21.8,0.0,3,0
2023-05-26,center_la,Los Angeles,131,20.2,3.0,4,0
2023-05-27,center_la,Los Angeles,114,21.0,0.0,5,0
2023-05-28,center_la,Los Angeles,79,21.8,0.0,6,0
2023-05-29,center_la,Los Angeles,75,21.6,0.7,0,1
2023-05-30,center_la,Los Angeles,155,20.3,0.2,1,0
2023-05-31,center_la,Los Angeles,181,20.1,0.2,2,0
2023-06-01,center_la,Los Angeles,155,20.5,1.2,3,0
2023-06-02,center_la,Los Angeles,137,22.6,0.2,4,0
2023-06-03,center_la,Los Angeles,112,24.2,0.0,5,0
2023-06-04,center_la,Los Angeles,87,23.9,0.0,6,0
2023-06-05,center_la,Los Angeles,173,22.5,0.6,0,0
2023-06-06,center_la,Los Angeles,159,22.4,0.1,1,0
2023-06-07,center_la,Los Angeles,151,21.0,1.0,2,0
2023-06-08,center_la,Los Angeles,146,23.6,0.0,3,0
2023-06-09,center_la,Los Angeles,138,22.9,0.0,4,0
2023-06-10,center_la,Los Angeles,120,21.7,0.0,5,0
2023-06-11,center_la,Los Angeles,86,21.5,1.2,6,0
2023-06-12,center_la,Los Angeles,154,21.4,1.0,0,0
2023-06-13,center_la,Los Angeles,154,22.8,0.0,1,0
2023-06-14,center_la,Los Angeles,157,23.3,0.0,2,0
2023-06-15,center_la,Los Angeles,151,22.8,0.4,3,0
2023-06-16,center_la,Los Angeles,141,25.7,0.0,4,0
2023-06-17,center_la,Los Angeles,112,27.4,0.0,5,0
2023-06-18,center_la,Los Angeles,79,25.5,0.0,6,0
2023-06-19,center_la,Los Angeles,82,25.0,0.0,0,1
2023-06-20,center_la,Los Angeles,160,26.2,0.0,1,0
2023-06-21,center_la,Los Angeles,161,27.5,0.0,2,0
2023-06-22,center_la,Los Angeles,162,24.9,0.0,3,0
2023-06-23,center_la,Los Angeles,135,24.0,0.0,4,0
2023-06-24,center_la,Los Angeles,102,25.7,0.0,5,0
2023-06-25,center_la,Los Angeles,85,24.4,0.0,6,0
2023-06-26,center_la,Los Angeles,148,26.0,0.0,0,0
2023-06-27,center_la,Los Angeles,151,26.5,0.0,1,0
2023-06-28,center_la,Los Angeles,180,25.0,0.0,2,0
2023-06-29,center_la,Los Angeles,145,26.8,0.0,3,0
2023-06-30,center_la,Los Angeles,138,28.9,0.0,4,0
2023-07-01,center_la,Los Angeles,98,29.6,0.0,5,0
2023-07-02,center_la,Los Angeles,96,30.4,0.0,6,0
2023-07-03,center_la,Los Angeles,165,30.1,0.0,0,0
2023-07-04,center_la,Los Angeles,91,26.9,0.0,1,1
2023-07-05,center_la,Los Angeles,173,26.0,0.0,2,0
2023-07-06,center_la,Los Angeles,174,25.9,0.0,3,0
2023-07-07,center_la,Los Angeles,148,26.9,0.0,4,0
2023-07-08,center_la,Los Angeles,107,27.2,0.0,5,0
2023-07-09,center_la,Los Angeles,91,26.5,0.0,6,0
2023-07-10,center_la,Los Angeles,157,30.5,0.0,0,0
2023-07-11,center_la,Los Angeles,152,32.0,0.0,1,0
2023-07-12,center_la,Los Angeles,171,33.5,0.0,2,0
2023-07-13,center_la,Los Angeles,155,33.7,0.0,3,0
2023-07-14,center_la,Los Angeles,133,34.5,0.0,4,0
2023-07-15,center_la,Los Angeles,113,32.7,0.0,5,0
2023-07-16,center_la,Los Angeles,91,33.2,0.0,6,0
2023-07-17,center_la,Los Angeles,153,31.7,0.0,0,0
2023-07-18,center_la,Los Angeles,171,32.2,0.0,1,0
2023-07-19,center_la,Los Angeles,173,33.5,0.0,2,0
2023-07-20,center_la,Los Angeles,148,34.3,0.0,3,0
2023-07-21,center_la,Los Angeles,150,32.9,0.0,4,0
2023-07-22,center_la,Los Angeles,116,33.0,0.0,5,0
2023-07-23,center_la,Los Angeles,81,34.0,0.0,6,0
2023-07-24,center_la,Los Angeles,148,33.3,0.0,0,0
2023-07-25,center_la,Los Angeles,132,36.0,0.0,1,0
2023-07-26,center_la,Los Angeles,124,36.2,0.0,2,0
2023-07-27,center_la,Los Angeles,135,36.1,0.0,3,0
2023-07-28,center_la,Los Angeles,138,33.6,0.0,4,0
2023-07-29,center_la,Los Angeles,100,35.0,0.0,5,0
2023-07-30,center_la,Los Angeles,88,33.2,0.0,6,0
2023-07-31,center_la,Los Angeles,118,36.3,0.0,0,0
2023-08-01,center_la,Los Angeles,162,33.4,0.0,1,0
2023-08-02,center_la,Los Angeles,170,32.2,0.0,2,0
2023-08-03,center_la,Los Angeles,151,30.5,0.0,3,0
2023-08-04,center_la,Los Angeles,126,30.2,0.0,4,0
2023-08-05,center_la,Los Angeles,106,33.4,0.0,5,0
2023-08-06,center_la,Los Angeles,90,34.8,0.0,6,0
2023-08-07,center_la,Los Angeles,155,33.5,0.0,0,0
2023-08-08,center_la,Los Angeles,157,31.0,0.0,1,0
2023-08-09,center_la,Los Angeles,161,29.0,1.0,2,0
2023-08-10,center_la,Los Angeles,149,27.4,4.8,3,0
2023-08-11,center_la,Los Angeles,147,27.3,0.0,4,0
2023-08-12,center_la,Los Angeles,105,29.1,0.0,5,0
2023-08-13,center_la,Los Angeles,80,28.9,0.0,6,0
2023-08-14,center_la,Los Angeles,155,29.0,0.0,0,0
2023-08-15,center_la,Los Angeles,161,31.4,0.0,1,0
2023-08-16,center_la,Los Angeles,168,34.4,0.2,2,0
2023-08-17,center_la,Los Angeles,171,32.3,0.0,3,0
2023-08-18,center_la,Los Angeles,126,31.6,0.0,4,0
2023-08-19,center_la,Los Angeles,119,29.5,0.0,5,0
2023-08-20,center_la,Los Angeles,66,26.0,40.7,6,0
2023-08-21,center_la,Los Angeles,122,25.3,39.3,0,0
2023-08-22,center_la,Los Angeles,158,26.9,0.0,1,0
2023-08-23,center_la,Los Angeles,181,27.5,0.0,2,0
2023-08-24,center_la,Los Angeles,163,26.3,0.0,3,0
2023-08-25,center_la,Los Angeles,130,26.0,0.0,4,0
2023-08-26,center_la,Los Angeles,98,28.1,0.0,5,0
2023-08-27,center_la,Los Angeles,86,31.1,0.0,6,0
2023-08-28,center_la,Los Angeles,169,34.8,0.0,0,0
2023-08-29,center_la,Los Angeles,167,35.0,0.0,1,0
2023-08-30,center_la,Los Angeles,142,36.1,0.0,2,0
2023-08-31,center_la,Los Angeles,147,29.9,0.0,3,0
2023-09-01,center_la,Los Angeles,138,28.7,0.0,4,0
2023-09-02,center_la,Los Angeles,80,25.2,31.4,5,0
2023-09-03,center_la,Los Angeles,74,25.8,5.4,6,0
2023-09-04,center_la,Los Angeles,77,27.1,0.0,0,1
2023-09-05,center_la,Los Angeles,184,25.6,0.0,1,0
2023-09-06,center_la,Los Angeles,177,27.5,0.1,2,0
2023-09-07,center_la,Los Angeles,154,29.0,0.0,3,0
2023-09-08,center_la,Los Angeles,133,34.8,0.0,4,0
2023-09-09,center_la,Los Angeles,112,34.7,0.0,5,0
2023-09-10,center_la,Los Angeles,84,33.9,3.4,6,0
2023-09-11,center_la,Los Angeles,157,33.0,0.0,0,0
2023-09-12,center_la,Los Angeles,174,30.8,0.0,1,0
2023-09-13,center_la,Los Angeles,172,27.5,0.0,2,0
2023-09-14,center_la,Los Angeles,173,27.0,0.0,3,0
2023-09-15,center_la,Los Angeles,151,26.8,0.0,4,0
2023-09-16,center_la,Los Angeles,102,25.8,0.0,5,0
2023-09-17,center_la,Los Angeles,81,25.3,0.7,6,0
2023-09-18,center_la,Los Angeles,154,25.8,0.0,0,0
2023-09-19,center_la,Los Angeles,172,27.1,0.0,1,0
2023-09-20,center_la,Los Angeles,160,25.3,0.0,2,0
2023-09-21,center_la,Los Angeles,164,22.9,0.3,3,0
2023-09-22,center_la,Los Angeles,128,26.2,0.0,4,0
2023-09-23,center_la,Los Angeles,115,26.0,0.0,5,0
2023-09-24,center_la,Los Angeles,90,27.1,0.0,6,0
2023-09-25,center_la,Los Angeles,165,28.1,0.0,0,0
2023-09-26,center_la,Los Angeles,184,29.0,0.0,1,0
2023-09-27,center_la,Los Angeles,167,30.5,0.0,2,0
2023-09-28,center_la,Los Angeles,168,26.9,0.2,3,0
2023-09-29,center_la,Los Angeles,138,25.9,0.0,4,0
2023-09-30,center_la,Los Angeles,106,22.6,8.7,5,0
2023-10-01,center_la,Los Angeles,92,20.8,0.8,6,0
2023-10-02,center_la,Los Angeles,173,23.2,0.0,0,0
2023-10-03,center_la,Los Angeles,180,28.5,0.0,1,0
2023-10-04,center_la,Los Angeles,155,32.7,0.0,2,0
2023-10-05,center_la,Los Angeles,121,35.8,0.0,3,0
2023-10-06,center_la,Los Angeles,116,35.7,0.0,4,0
2023-10-07,center_la,Los Angeles,111,33.8,0.0,5,0
2023-10-08,center_la,Los Angeles,87,32.7,0.0,6,0
2023-10-09,center_la,Los Angeles,76,27.9,0.0,0,1
2023-10-10,center_la,Los Angeles,157,25.9,0.0,1,0
2023-10-11,center_la,Los Angeles,179,27.4,0.0,2,0
2023-10-12,center_la,Los Angeles,176,28.1,0.0,3,0
2023-10-13,center_la,Los Angeles,132,28.4,0.0,4,0
2023-10-14,center_la,Los Angeles,99,28.6,0.0,5,0
2023-10-15,center_la,Los Angeles,84,33.2,0.0,6,0
2023-10-16,center_la,Los Angeles,173,30.9,0.0,0,0
2023-10-17,center_la,Los Angeles,165,29.9,0.0,1,0
2023-10-18,center_la,Los Angeles,174,31.7,0.0,2,0
2023-10-19,center_la,Los Angeles,163,33.0,0.0,3,0
2023-10-20,center_la,Los Angeles,150,32.4,0.0,4,0
2023-10-21,center_la,Los Angeles,117,30.2,0.0,5,0
2023-10-22,center_la,Los Angeles,85,24.4,0.0,6,0
2023-10-23,center_la,Los Angeles,148,24.8,0.4,0,0
2023-10-24,center_la,Los Angeles,165,25.2,0.0,1,0
2023-10-25,center_la,Los Angeles,165,22.7,0.6,2,0
2023-10-26,center_la,Los Angeles,153,23.7,0.5,3,0
2023-10-27,center_la,Los Angeles,129,24.5,0.0,4,0
2023-10-28,center_la,Los Angeles,112,23.2,0.0,5,0
2023-10-29,center_la,Los Angeles,85,27.2,0.0,6,0
2023-10-30,center_la,Los Angeles,147,26.9,0.0,0,0
2023-10-31,center_la,Los Angeles,164,29.0,0.0,1,0
2023-11-01,center_la,Los Angeles,167,30.3,0.0,2,0
2023-11-02,center_la,Los Angeles,167,30.9,0.0,3,0
2023-11-03,center_la,Los Angeles,130,29.6,0.0,4,0
2023-11-04,center_la,Los Angeles,111,28.9,0.0,5,0
2023-11-05,center_la,Los Angeles,79,28.0,0.0,6,0
2023-11-06,center_la,Los Angeles,153,25.5,0.0,0,0
2023-11-07,center_la,Los Angeles,169,22.5,0.2,1,0
2023-11-08,center_la,Los Angeles,178,25.9,0.0,2,0
2023-11-09,center_la,Los Angeles,159,25.8,0.0,3,0
2023-11-10,center_la,Los Angeles,69,25.4,0.0,4,1
2023-11-11,center_la,Los Angeles,60,27.4,0.0,5,1
2023-11-12,center_la,Los Angeles,94,29.6,0.0,6,0
2023-11-13,center_la,Los Angeles,155,27.3,0.0,0,0
2023-11-14,center_la,Los Angeles,176,27.3,0.0,1,0
2023-11-15,center_la,Los Angeles,164,24.4,6.0,2,0
2023-11-16,center_la,Los Angeles,147,21.5,13.9,3,0
2023-11-17,center_la,Los Angeles,137,23.1,0.0,4,0
2023-11-18,center_la,Los Angeles,101,20.5,6.6,5,0
2023-11-19,center_la,Los Angeles,84,19.2,1.3,6,0
2023-11-20,center_la,Los Angeles,162,21.6,0.0,0,0
2023-11-21,center_la,Los Angeles,158,24.9,0.0,1,0
2023-11-22,center_la,Los Angeles,170,26.2,0.0,2,0
2023-11-23,center_la,Los Angeles,85,22.1,0.0,3,1
2023-11-24,center_la,Los Angeles,134,19.7,0.1,4,0
2023-11-25,center_la,Los Angeles,114,20.0,0.1,5,0
2023-11-26,center_la,Los Angeles,84,20.2,0.0,6,0
2023-11-27,center_la,Los Angeles,146,22.5,0.0,0,0
2023-11-28,center_la,Los Angeles,156,22.8,0.0,1,0
2023-11-29,center_la,Los Angeles,159,19.7,0.1,2,0
2023-11-30,center_la,Los Angeles,173,19.4,0.0,3,0
2023-12-01,center_la,Los Angeles,140,20.4,0.0,4,0
2023-12-02,center_la,Los Angeles,105,20.0,0.0,5,0
2023-12-03,center_la,Los Angeles,88,20.4,0.0,6,0
2023-12-04,center_la,Los Angeles,165,25.2,0.0,0,0
2023-12-05,center_la,Los Angeles,151,27.5,0.0,1,0
2023-12-06,center_la,Los Angeles,168,26.3,0.0,2,0
2023-12-07,center_la,Los Angeles,166,22.0,0.0,3,0
2023-12-08,center_la,Los Angeles,150,20.0,0.0,4,0
2023-12-09,center_la,Los Angeles,120,22.2,0.0,5,0
2023-12-10,center_la,Los Angeles,87,24.0,0.0,6,0
2023-12-11,center_la,Los Angeles,146,23.0,0.0,0,0
2023-12-12,center_la,Los Angeles,174,22.2,0.0,1,0
2023-12-13,center_la,Los Angeles,159,20.6,0.0,2,0
2023-12-14,center_la,Los Angeles,156,23.4,0.0,3,0
2023-12-15,center_la,Los Angeles,133,25.0,0.0,4,0
2023-12-16,center_la,Los Angeles,100,26.5,0.0,5,0
2023-12-17,center_la,Los Angeles,94,25.1,0.0,6,0
2023-12-18,center_la,Los Angeles,156,23.1,0.0,0,0
2023-12-19,center_la,Los Angeles,136,20.8,5.9,1,0
2023-12-20,center_la,Los Angeles,130,17.3,52.3,2,0
2023-12-21,center_la,Los Angeles,110,16.4,88.6,3,0
2023-12-22,center_la,Los Angeles,135,17.5,18.1,4,0
2023-12-23,center_la,Los Angeles,108,17.9,0.2,5,0
2023-12-24,center_la,Los Angeles,89,17.8,0.0,6,0
2023-12-25,center_la,Los Angeles,87,18.4,0.0,0,1
2023-12-26,center_la,Los Angeles,154,18.1,0.0,1,0
2023-12-27,center_la,Los Angeles,155,17.4,0.0,2,0
2023-12-28,center_la,Los Angeles,162,17.5,0.0,3,0
2023-12-29,center_la,Los Angeles,133,17.9,0.0,4,0
2023-12-30,center_la,Los Angeles,96,17.0,13.3,5,0
2023-12-31,center_la,Los Angeles,84,15.7,0.4,6,0
2022-01-01,center_nyc,New York City,104,11.8,10.0,5,1
2022-01-02,center_nyc,New York City,127,13.9,25.3,6,0
2022-01-03,center_nyc,New York City,296,6.4,1.9,0,0
2022-01-04,center_nyc,New York City,283,0.9,0.0,1,0
2022-01-05,center_nyc,New York City,323,7.2,0.3,2,0
2022-01-06,center_nyc,New York City,262,4.8,0.0,3,0
2022-01-07,center_nyc,New York City,208,0.3,9.0,4,0
2022-01-08,center_nyc,New York City,159,-2.3,0.0,5,0
2022-01-09,center_nyc,New York City,155,3.8,2.6,6,0
2022-01-10,center_nyc,New York City,297,4.3,2.4,0,0
2022-01-11,center_nyc,New York City,242,-3.5,0.0,1,0
2022-01-12,center_nyc,New York City,318,4.8,0.0,2,0
2022-01-13,center_nyc,New York City,273,7.2,0.0,3,0
2022-01-14,center_nyc,New York City,264,5.3,0.0,4,0
2022-01-15,center_nyc,New York City,161,-0.1,0.0,5,0
2022-01-16,center_nyc,New York City,164,0.7,0.0,6,0
2022-01-17,center_nyc,New York City,108,9.4,40.3,0,1
2022-01-18,center_nyc,New York City,288,2.2,0.1,1,0
2022-01-19,center_nyc,New York City,279,7.8,0.0,2,0
2022-01-20,center_nyc,New York City,240,5.5,7.1,3,0
2022-01-21,center_nyc,New York City,203,-2.8,0.0,4,0
2022-01-22,center_nyc,New York City,174,-1.2,0.0,5,0
2022-01-23,center_nyc,New York City,172,3.0,0.0,6,0
2022-01-24,center_nyc,New York City,317,0.2,0.5,0,0
2022-01-25,center_nyc,New York City,304,6.7,0.0,1,0
2022-01-26,center_nyc,New York City,247,-1.3,0.0,2,0
2022-01-27,center_nyc,New York City,267,0.1,0.0,3,0
2022-01-28,center_nyc,New York City,263,0.9,1.3,4,0
2022-01-29,center_nyc,New York City,155,-0.8,19.8,5,0
2022-01-30,center_nyc,New York City,128,-5.9,0.0,6,0
2022-01-31,center_nyc,New York City,235,-3.2,0.0,0,0
2022-02-01,center_nyc,New York City,235,-1.4,0.0,1,0
2022-02-02,center_nyc,New York City,279,3.8,0.0,2,0
2022-02-03,center_nyc,New York City,275,7.1,7.8,3,0
2022-02-04,center_nyc,New York City,216,11.9,28.1,4,0
2022-02-05,center_nyc,New York City,178,-1.5,1.0,5,0
2022-02-06,center_nyc,New York City,123,-1.2,0.0,6,0
2022-02-07,center_nyc,New York City,268,2.8,2.7,0,0
2022-02-08,center_nyc,New York City,250,8.2,6.2,1,0
2022-02-09,center_nyc,New York City,304,5.0,0.0,2,0
2022-02-10,center_nyc,New York City,321,11.3,0.1,3,0
2022-02-11,center_nyc,New York City,302,12.4,0.0,4,0
2022-02-12,center_nyc,New York City,220,13.6,0.0,5,0
2022-02-13,center_nyc,New York City,139,7.2,5.6,6,0
2022-02-14,center_nyc,New York City,255,-1.6,0.1,0,0
2022-02-15,center_nyc,New York City,250,-0.1,0.0,1,0
2022-02-16,center_nyc,New York City,281,6.4,0.0,2,0
2022-02-17,center_nyc,New York City,312,17.2,0.0,3,0
2022-02-18,center_nyc,New York City,271,15.6,14.8,4,0
2022-02-19,center_nyc,New York City,201,3.8,0.4,5,0
2022-02-20,center_nyc,New York City,164,2.9,0.0,6,0
2022-02-21,center_nyc,New York City,160,10.1,0.0,0,1
2022-02-22,center_nyc,New York City,344,14.6,1.7,1,0
2022-02-23,center_nyc,New York City,328,19.2,3.5,2,0
2022-02-24,center_nyc,New York City,315,8.5,0.0,3,0
2022-02-25,center_nyc,New York City,236,6.9,20.0,4,0
2022-02-26,center_nyc,New York City,197,3.2,0.0,5,0
2022-02-27,center_nyc,New York City,173,8.3,0.0,6,0
2022-02-28,center_nyc,New York City,293,5.1,0.0,0,0
2022-03-01,center_nyc,New York City,314,6.2,0.2,1,0
2022-03-02,center_nyc,New York City,346,10.8,0.0,2,0
2022-03-03,center_nyc,New York City,284,5.7,3.5,3,0
2022-03-04,center_nyc,New York City,260,3.5,0.0,4,0
2022-03-05,center_nyc,New York City,188,5.6,0.1,5,0
2022-03-06,center_nyc,New York City,174,19.7,2.0,6,0
2022-03-07,center_nyc,New York City,363,23.2,0.5,0,0
2022-03-08,center_nyc,New York City,367,19.1,3.1,1,0
2022-03-09,center_nyc,New York City,247,4.3,15.2,2,0
2022-03-10,center_nyc,New York City,295,8.9,0.2,3,0
2022-03-11,center_nyc,New York City,284,10.8,0.0,4,0
2022-03-12,center_nyc,New York City,182,6.8,15.3,5,0
2022-03-13,center_nyc,New York City,151,3.1,0.3,6,0
2022-03-14,center_nyc,New York City,341,13.5,0.0,0,0
2022-03-15,center_nyc,New York City,350,15.9,0.0,1,0
2022-03-16,center_nyc,New York City,378,16.6,0.1,2,0
2022-03-17,center_nyc,New York City,333,12.2,6.1,3,0
2022-03-18,center_nyc,New York City,267,21.0,0.5,4,0
2022-03-19,center_nyc,New York City,216,17.9,0.1,5,0
2022-03-20,center_nyc,New York City,184,16.5,3.2,6,0
2022-03-21,center_nyc,New York City,343,15.9,0.1,0,0
2022-03-22,center_nyc,New York City,350,13.3,0.0,1,0
2022-03-23,center_nyc,New York City,280,8.4,0.0,2,0
2022-03-24,center_nyc,New York City,236,9.9,21.2,3,0
2022-03-25,center_nyc,New York City,265,16.1,11.0,4,0
2022-03-26,center_nyc,New York City,221,10.4,5.8,5,0
2022-03-27,center_nyc,New York City,154,7.9,0.3,6,0
2022-03-28,center_nyc,New York City,290,2.3,0.1,0,0
2022-03-29,center_nyc,New York City,316,3.5,0.0,1,0
2022-03-30,center_nyc,New York City,329,5.9,0.0,2,0
2022-03-31,center_nyc,New York City,355,19.1,1.9,3,0
2022-04-01,center_nyc,New York City,293,16.5,5.0,4,0
2022-04-02,center_nyc,New York City,216,11.4,0.0,5,0
2022-04-03,center_nyc,New York City,144,8.8,3.2,6,0
2022-04-04,center_nyc,New York City,331,12.5,0.4,0,0
2022-04-05,center_nyc,New York City,387,12.3,0.0,1,0
2022-04-06,center_nyc,New York City,286,12.9,21.8,2,0
2022-04-07,center_nyc,New York City,280,10.1,24.6,3,0
2022-04-08,center_nyc,New York City,217,16.9,47.4,4,0
2022-04-09,center_nyc,New York City,226,14.1,5.6,5,0
2022-04-10,center_nyc,New York City,195,10.1,0.0,6,0
2022-04-11,center_nyc,New York City,316,12.9,0.0,0,0
2022-04-12,center_nyc,New York City,389,20.9,1.6,1,0
2022-04-13,center_nyc,New York City,325,18.5,0.0,2,0
2022-04-14,center_nyc,New York City,356,28.8,0.1,3,0
2022-04-15,center_nyc,New York City,277,19.9,0.1,4,0
2022-04-16,center_nyc,New York City,236,20.0,1.7,5,0
2022-04-17,center_nyc,New York City,177,10.8,3.0,6,0
2022-04-18,center_nyc,New York City,327,10.3,0.3,0,0
2022-04-19,center_nyc,New York City,288,11.4,34.3,1,0
2022-04-20,center_nyc,New York City,335,14.1,0.0,2,0
2022-04-21,center_nyc,New York City,330,13.1,0.3,3,0
2022-04-22,center_nyc,New York City,322,18.5,0.0,4,0
2022-04-23,center_nyc,New York City,253,14.8,0.0,5,0
2022-04-24,center_nyc,New York City,198,15.8,0.0,6,0
2022-04-25,center_nyc,New York City,322,14.6,0.0,0,0
2022-04-26,center_nyc,New York City,385,16.5,2.2,1,0
2022-04-27,center_nyc,New York City,389,14.8,2.7,2,0
2022-04-28,center_nyc,New York City,367,12.6,0.0,3,0
2022-04-29,center_nyc,New York City,291,15.5,0.0,4,0
2022-04-30,center_nyc,New York City,236,17.9,0.0,5,0
2022-05-01,center_nyc,New York City,200,18.8,0.0,6,0
2022-05-02,center_nyc,New York City,371,15.1,3.8,0,0
2022-05-03,center_nyc,New York City,324,18.5,0.0,1,0
2022-05-04,center_nyc,New York City,336,20.7,5.3,2,0
2022-05-05,center_nyc,New York City,373,22.0,0.0,3,0
2022-05-06,center_nyc,New York City,278,15.8,14.9,4,0
2022-05-07,center_nyc,New York City,178,10.6,33.0,5,0
2022-05-08,center_nyc,New York City,173,13.0,4.0,6,0
2022-05-09,center_nyc,New York City,315,18.9,0.8,0,0
2022-05-10,center_nyc,New York City,358,20.1,0.0,1,0
2022-05-11,center_nyc,New York City,347,21.3,0.0,2,0
2022-05-12,center_nyc,New York City,360,21.1,0.0,3,0
2022-05-13,center_nyc,New York City,273,21.5,1.7,4,0
2022-05-14,center_nyc,New York City,253,20.8,2.7,5,0
2022-05-15,center_nyc,New York City,181,24.9,5.4,6,0
2022-05-16,center_nyc,New York City,320,23.3,6.9,0,0
2022-05-17,center_nyc,New York City,367,23.3,0.0,1,0
2022-05-18,center_nyc,New York City,369,21.5,0.0,2,0
2022-05-19,center_nyc,New York City,326,22.0,14.1,3,0
2022-05-20,center_nyc,New York City,282,21.5,5.8,4,0
2022-05-21,center_nyc,New York City,220,32.2,0.0,5,0
2022-05-22,center_nyc,New York City,186,30.8,1.1,6,0
2022-05-23,center_nyc,New York City,363,24.6,0.0,0,0
2022-05-24,center_nyc,New York City,368,19.4,0.1,1,0
2022-05-25,center_nyc,New York City,393,19.2,0.0,2,0
